question_id,query_n0,query_n1,subject,subject_name,predicate,object,object_name,knowledge_level,agent_type,edge_id
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_296_e_568
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_297_e_505
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_298_e_569
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_299_e_461
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_300_e_431
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_301_e_570
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_302_e_523
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_303_e_414
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_304_e_511
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_305_e_565
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_306_e_536
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_307_e_571
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_308_e_572
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_309_e_437
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_310_e_559
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_311_e_558
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_312_e_469
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_313_e_507
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_314_e_468
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_315_e_449
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_316_e_445
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_317_e_421
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_318_e_573
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_319_e_500
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_320_e_574
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_321_e_515
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_322_e_410
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_323_e_506
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_324_e_525
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_325_e_575
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_326_e_544
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_327_e_537
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_328_e_576
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_329_e_577
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_330_e_468
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_331_e_578
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_332_e_533
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_333_e_579
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_334_e_580
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_335_e_501
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_336_e_428
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_337_e_579
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_338_e_562
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_339_e_581
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_340_e_413
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_341_e_533
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_342_e_542
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_343_e_582
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_344_e_550
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_345_e_583
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_346_e_412
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_347_e_584
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_348_e_444
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_349_e_585
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_350_e_581
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_351_e_586
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_352_e_587
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_353_e_414
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_354_e_588
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_355_e_589
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_356_e_502
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_357_e_457
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_358_e_497
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_359_e_518
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_360_e_469
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_361_e_422
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_362_e_471
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_363_e_558
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_364_e_482
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_365_e_529
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_366_e_418
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_367_e_550
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_368_e_436
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_369_e_410
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_370_e_450
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_371_e_410
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_372_e_478
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_373_e_448
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_374_e_469
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_375_e_428
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_376_e_590
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_377_e_419
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_378_e_432
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_379_e_591
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_380_e_540
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_381_e_521
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_382_e_592
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_383_e_593
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_384_e_469
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_385_e_586
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_386_e_513
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_387_e_465
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_388_e_556
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_389_e_413
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_390_e_594
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_391_e_595
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_392_e_504
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_393_e_473
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_394_e_557
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_395_e_596
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_396_e_437
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_397_e_583
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_398_e_428
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_399_e_556
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_400_e_597
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_401_e_545
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_402_e_436
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_403_e_413
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_404_e_410
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_405_e_515
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_406_e_598
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_407_e_574
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:gene_associated_with_condition,MONDO:0004992,cancer,logical_entailment,automated_agent,e_408_e_413
Q3,NCBIGene:7157,MONDO:0004992,NCBIGene:7157,TP53,biolink:gene_associated_with_condition,MONDO:0004992,cancer,logical_entailment,automated_agent,e_409_e_410
Q4,NCBIGene:2308,MONDO:0004992,MONDO:0002334,hematopoietic and lymphoid system neoplasm,biolink:regulates,MONDO:0004992,cancer,logical_entailment,automated_agent,e_1_e_23
Q4,NCBIGene:2308,MONDO:0004992,MONDO:0021063,colon cancer,biolink:regulates,MONDO:0004992,cancer,logical_entailment,automated_agent,e_2_e_24
Q4,NCBIGene:2308,MONDO:0004992,MONDO:0005864,muscle cancer,biolink:related_to,MONDO:0004992,cancer,logical_entailment,automated_agent,e_3_e_25
Q4,NCBIGene:2308,MONDO:0004992,MONDO:0005089,sarcoma,biolink:related_to,MONDO:0004992,cancer,logical_entailment,automated_agent,e_4_e_26
Q4,NCBIGene:2308,MONDO:0004992,MONDO:0002334,hematopoietic and lymphoid system neoplasm,biolink:related_to,MONDO:0004992,cancer,logical_entailment,automated_agent,e_5_e_23
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:causes,MONDO:0004992,cancer,logical_entailment,automated_agent,uuid:0ec43e08-198e-11f0-be82-6045bdb3d4c0_e_27
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:has_phenotype,MONDO:0004992,cancer,logical_entailment,automated_agent,uuid:1c573567-198e-11f0-be82-6045bdb3d4c0_e_27
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_8_e_27
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_9_e_28
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_10_e_29
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_11_e_30
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_12_e_31
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_13_e_27
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_14_e_28
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_15_e_27
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,knowledge_assertion,manual_validation_of_automated_agent,e_16
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_17_e_32
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_18_e_28
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_19_e_27
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_20_e_33
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_21_e_34
Q4,NCBIGene:2308,MONDO:0004992,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,e_22_e_29
Q6,NCBIGene:3845,MONDO:0002691,MONDO:0002691,liver cancer,biolink:related_to,NCBIGene:3845,KRAS,not_provided,not_provided,e_1
Q6,NCBIGene:3845,MONDO:0002691,MONDO:0003059,bile duct cancer,biolink:related_to,MONDO:0002691,liver cancer,logical_entailment,automated_agent,e_2_e_15
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:has_phenotype,MONDO:0002691,liver cancer,logical_entailment,automated_agent,uuid:13ff013e-198e-11f0-be82-6045bdb3d4c0_e_16
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,e_4_e_17
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,e_5_e_16
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,e_6_e_18
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,e_7_e_18
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,not_provided,not_provided,e_8
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,e_9_e_15
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,prediction,manual_agent,e_10
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,e_11_e_17
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,e_12_e_18
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,e_13_e_18
Q6,NCBIGene:3845,MONDO:0002691,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,e_14_e_16
Q8,NCBIGene:2308,NCBIGene:664,NCBIGene:2308,FOXO1,biolink:physically_interacts_with,NCBIGene:664,BNIP3,not_provided,text_mining_agent,e_1
Q8,NCBIGene:2308,NCBIGene:664,NCBIGene:664,BNIP3,biolink:physically_interacts_with,NCBIGene:2308,FOXO1,not_provided,text_mining_agent,e_2
Q9,NCBIGene:2308,NCBIGene:6648,NCBIGene:2308,FOXO1,biolink:affects,NCBIGene:6648,SOD2,not_provided,text_mining_agent,e_1
Q9,NCBIGene:2308,NCBIGene:6648,NCBIGene:2308,FOXO1,biolink:physically_interacts_with,NCBIGene:6648,SOD2,logical_entailment,automated_agent,e_2_e_6
Q9,NCBIGene:2308,NCBIGene:6648,UniProtKB:P04179-4,"superoxide dismutase [Mn], mitochondrial isoform h4 (human)",biolink:physically_interacts_with,NCBIGene:6648,SOD2,logical_entailment,automated_agent,e_3_e_6
Q9,NCBIGene:2308,NCBIGene:6648,NCBIGene:2308,FOXO1,biolink:physically_interacts_with,NCBIGene:6648,SOD2,logical_entailment,automated_agent,e_4_e_7
Q9,NCBIGene:2308,NCBIGene:6648,UniProtKB:P04179-1,"superoxide dismutase [Mn], mitochondrial isoform 1 (human)",biolink:physically_interacts_with,NCBIGene:6648,SOD2,logical_entailment,automated_agent,e_5_e_7
