question_id,run_id,subject_curie,object_curie,edge_key,raw_json
Q4,2,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of_positive_effect|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of_positive_effect""}, {""predicate"": ""biolink:affects""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:colocalizes_with""}, {""predicate"": ""biolink:related_to""}]}"
Q4,2,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:affects|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of_positive_effect""}, {""predicate"": ""biolink:affects""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:colocalizes_with""}, {""predicate"": ""biolink:related_to""}]}"
Q4,2,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:coexpressed_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of_positive_effect""}, {""predicate"": ""biolink:affects""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:colocalizes_with""}, {""predicate"": ""biolink:related_to""}]}"
Q4,2,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:colocalizes_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of_positive_effect""}, {""predicate"": ""biolink:affects""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:colocalizes_with""}, {""predicate"": ""biolink:related_to""}]}"
Q4,2,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of_positive_effect""}, {""predicate"": ""biolink:affects""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:colocalizes_with""}, {""predicate"": ""biolink:related_to""}]}"
Q4,2,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of_positive_effect""}, {""predicate"": ""biolink:affects""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:colocalizes_with""}, {""predicate"": ""biolink:related_to""}]}"
Q4,2,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:related_to|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of_positive_effect""}, {""predicate"": ""biolink:affects""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:colocalizes_with""}, {""predicate"": ""biolink:related_to""}]}"
Q4,3,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of_positive_effect|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:interacts_with""}]}"
Q4,3,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:genetically_interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:interacts_with""}]}"
Q4,3,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:interacts_with""}]}"
Q4,3,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:interacts_with""}]}"
Q4,4,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,4,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:coexpressed_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,4,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:genetically_interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,4,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,4,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,4,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,5,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of_positive_effect|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""}]}"
Q4,5,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:coexpressed_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""}]}"
Q4,5,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:colocalizes_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""}]}"
Q4,5,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:genetically_interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""}]}"
Q4,5,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""}]}"
Q4,5,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""}]}"
Q4,6,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""}]}"
Q4,6,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:coexpressed_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""}]}"
Q4,6,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:correlated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""}]}"
Q4,6,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:genetically_interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""}]}"
Q4,6,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""}]}"
Q4,6,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""}]}"
Q4,7,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,7,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:coexpressed_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,7,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:genetically_interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,7,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,7,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,7,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:related_to""}]}"
Q4,8,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:related_to""}, {""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:physically_interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:positively_correlated_with""}]}"
Q4,8,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:coexpressed_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:related_to""}, {""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:physically_interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:positively_correlated_with""}]}"
Q4,8,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:related_to""}, {""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:physically_interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:positively_correlated_with""}]}"
Q4,8,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:physically_interacts_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:related_to""}, {""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:physically_interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:positively_correlated_with""}]}"
Q4,8,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:positively_correlated_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:related_to""}, {""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:physically_interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:positively_correlated_with""}]}"
Q4,8,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:related_to""}, {""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:physically_interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:positively_correlated_with""}]}"
Q4,8,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:related_to|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:related_to""}, {""predicate"": ""biolink:interacts_with""}, {""predicate"": ""biolink:physically_interacts_with""}, {""predicate"": ""biolink:regulates""}, {""predicate"": ""biolink:acts_upstream_of""}, {""predicate"": ""biolink:coexpressed_with""}, {""predicate"": ""biolink:positively_correlated_with""}]}"
Q4,9,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:coexpressed_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:related_to""}]}"
Q4,9,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:correlated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:related_to""}]}"
Q4,9,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:related_to""}]}"
Q4,9,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:related_to""}]}"
Q4,10,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of_positive_effect|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:colocalizes_with""},{""predicate"":""biolink:related_to""}]}"
Q4,10,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:colocalizes_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:colocalizes_with""},{""predicate"":""biolink:related_to""}]}"
Q4,10,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:colocalizes_with""},{""predicate"":""biolink:related_to""}]}"
Q4,10,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:colocalizes_with""},{""predicate"":""biolink:related_to""}]}"
Q4,10,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:colocalizes_with""},{""predicate"":""biolink:related_to""}]}"
Q4,11,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:related_to""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:regulates""}]}"
Q4,11,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:coexpressed_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:related_to""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:regulates""}]}"
Q4,11,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:correlated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:related_to""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:regulates""}]}"
Q4,11,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:related_to""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:regulates""}]}"
Q4,11,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:related_to""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:regulates""}]}"
Q4,11,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:related_to""},{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:regulates""}]}"
Q4,12,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of_positive_effect|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:affects""}]}"
Q4,12,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:affects|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:affects""}]}"
Q4,12,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:affects""}]}"
Q4,13,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of_positive_effect|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:related_to""}]}"
Q4,13,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:related_to""}]}"
Q4,13,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:related_to""}]}"
Q4,14,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of_negative_effect|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of_negative_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:affects""},{""predicate"":""biolink:related_to""}]}"
Q4,14,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:affects|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of_negative_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:affects""},{""predicate"":""biolink:related_to""}]}"
Q4,14,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:genetically_interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of_negative_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:affects""},{""predicate"":""biolink:related_to""}]}"
Q4,14,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:interacts_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of_negative_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:affects""},{""predicate"":""biolink:related_to""}]}"
Q4,14,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of_negative_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:affects""},{""predicate"":""biolink:related_to""}]}"
Q4,14,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:acts_upstream_of_negative_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:affects""},{""predicate"":""biolink:related_to""}]}"
Q4,15,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:acts_upstream_of_positive_effect|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""},{""predicate"":""biolink:related_to""}]}"
Q4,15,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:coexpressed_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""},{""predicate"":""biolink:related_to""}]}"
Q4,15,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:colocalizes_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""},{""predicate"":""biolink:related_to""}]}"
Q4,15,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:regulates|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""},{""predicate"":""biolink:related_to""}]}"
Q4,15,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:acts_upstream_of_positive_effect""},{""predicate"":""biolink:regulates""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:colocalizes_with""},{""predicate"":""biolink:related_to""}]}"
Q4,16,NCBIGene:7157,NCBIGene:2308,NCBIGene:2308|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:interacts_with""},{""predicate"":""biolink:genetically_interacts_with""},{""predicate"":""biolink:coexpressed_with""},{""predicate"":""biolink:correlated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
