question_id	run_id	gpt_edges	kg_edges	matched_edges	tp	fp	fn	precision	recall	f1
Q112	96	1	7	0	0	1	7	0.0	0.0	0.0
Q112	97	1	7	0	0	1	7	0.0	0.0	0.0
Q112	98	1	7	0	0	1	7	0.0	0.0	0.0
Q112	99	1	7	0	0	1	7	0.0	0.0	0.0
Q112	100	1	7	0	0	1	7	0.0	0.0	0.0
Q113	1	1	8	0	0	1	8	0.0	0.0	0.0
Q113	2	1	8	0	0	1	8	0.0	0.0	0.0
Q113	3	1	8	0	0	1	8	0.0	0.0	0.0
Q113	4	1	8	0	0	1	8	0.0	0.0	0.0
Q113	5	1	8	0	0	1	8	0.0	0.0	0.0
Q113	6	1	8	0	0	1	8	0.0	0.0	0.0
Q113	7	1	8	0	0	1	8	0.0	0.0	0.0
Q113	8	5	8	0	0	5	8	0.0	0.0	0.0
Q113	9	1	8	0	0	1	8	0.0	0.0	0.0
Q113	10	2	8	0	0	2	8	0.0	0.0	0.0
Q113	11	1	8	0	0	1	8	0.0	0.0	0.0
Q113	12	1	8	0	0	1	8	0.0	0.0	0.0
Q113	13	1	8	0	0	1	8	0.0	0.0	0.0
Q113	14	1	8	0	0	1	8	0.0	0.0	0.0
Q113	15	2	8	0	0	2	8	0.0	0.0	0.0
Q113	16	1	8	0	0	1	8	0.0	0.0	0.0
Q113	17	1	8	0	0	1	8	0.0	0.0	0.0
Q113	18	1	8	0	0	1	8	0.0	0.0	0.0
Q113	19	1	8	0	0	1	8	0.0	0.0	0.0
Q113	20	1	8	0	0	1	8	0.0	0.0	0.0
Q113	21	2	8	0	0	2	8	0.0	0.0	0.0
Q113	22	1	8	0	0	1	8	0.0	0.0	0.0
Q113	23	1	8	0	0	1	8	0.0	0.0	0.0
Q113	24	1	8	0	0	1	8	0.0	0.0	0.0
Q113	25	1	8	0	0	1	8	0.0	0.0	0.0
Q113	26	2	8	0	0	2	8	0.0	0.0	0.0
Q113	27	2	8	1	1	1	7	0.5	0.125	0.2
Q113	28	1	8	0	0	1	8	0.0	0.0	0.0
Q113	29	1	8	0	0	1	8	0.0	0.0	0.0
Q113	30	1	8	0	0	1	8	0.0	0.0	0.0
Q113	31	2	8	1	1	1	7	0.5	0.125	0.2
Q113	32	1	8	0	0	1	8	0.0	0.0	0.0
Q113	33	1	8	0	0	1	8	0.0	0.0	0.0
Q113	34	1	8	0	0	1	8	0.0	0.0	0.0
Q113	35	1	8	0	0	1	8	0.0	0.0	0.0
Q113	36	1	8	0	0	1	8	0.0	0.0	0.0
Q113	37	1	8	0	0	1	8	0.0	0.0	0.0
Q113	38	1	8	0	0	1	8	0.0	0.0	0.0
Q113	39	1	8	0	0	1	8	0.0	0.0	0.0
Q113	40	1	8	0	0	1	8	0.0	0.0	0.0
Q113	41	1	8	0	0	1	8	0.0	0.0	0.0
Q113	42	1	8	0	0	1	8	0.0	0.0	0.0
Q113	43	2	8	0	0	2	8	0.0	0.0	0.0
Q113	44	1	8	0	0	1	8	0.0	0.0	0.0
Q113	45	2	8	0	0	2	8	0.0	0.0	0.0
Q113	46	1	8	0	0	1	8	0.0	0.0	0.0
Q113	47	2	8	1	1	1	7	0.5	0.125	0.2
Q113	48	1	8	0	0	1	8	0.0	0.0	0.0
Q113	49	1	8	0	0	1	8	0.0	0.0	0.0
Q113	50	2	8	0	0	2	8	0.0	0.0	0.0
Q113	51	1	8	0	0	1	8	0.0	0.0	0.0
Q113	52	1	8	0	0	1	8	0.0	0.0	0.0
Q113	53	1	8	0	0	1	8	0.0	0.0	0.0
Q113	54	2	8	0	0	2	8	0.0	0.0	0.0
Q113	55	1	8	0	0	1	8	0.0	0.0	0.0
Q113	56	1	8	0	0	1	8	0.0	0.0	0.0
Q113	57	1	8	0	0	1	8	0.0	0.0	0.0
Q113	58	1	8	0	0	1	8	0.0	0.0	0.0
Q113	59	1	8	0	0	1	8	0.0	0.0	0.0
Q113	60	2	8	0	0	2	8	0.0	0.0	0.0
Q113	61	1	8	0	0	1	8	0.0	0.0	0.0
Q113	62	1	8	0	0	1	8	0.0	0.0	0.0
Q113	63	1	8	0	0	1	8	0.0	0.0	0.0
Q113	64	1	8	0	0	1	8	0.0	0.0	0.0
Q113	65	2	8	0	0	2	8	0.0	0.0	0.0
Q113	66	1	8	0	0	1	8	0.0	0.0	0.0
Q113	67	1	8	0	0	1	8	0.0	0.0	0.0
Q113	68	2	8	0	0	2	8	0.0	0.0	0.0
Q113	69	1	8	0	0	1	8	0.0	0.0	0.0
Q113	70	2	8	0	0	2	8	0.0	0.0	0.0
Q113	71	1	8	0	0	1	8	0.0	0.0	0.0
Q113	72	1	8	0	0	1	8	0.0	0.0	0.0
Q113	73	2	8	0	0	2	8	0.0	0.0	0.0
Q113	74	1	8	0	0	1	8	0.0	0.0	0.0
Q113	75	1	8	0	0	1	8	0.0	0.0	0.0
Q113	76	2	8	0	0	2	8	0.0	0.0	0.0
Q113	77	1	8	0	0	1	8	0.0	0.0	0.0
Q113	78	1	8	0	0	1	8	0.0	0.0	0.0
Q113	79	1	8	0	0	1	8	0.0	0.0	0.0
Q113	80	1	8	0	0	1	8	0.0	0.0	0.0
Q113	81	1	8	0	0	1	8	0.0	0.0	0.0
Q113	82	1	8	0	0	1	8	0.0	0.0	0.0
Q113	83	1	8	0	0	1	8	0.0	0.0	0.0
Q113	84	1	8	0	0	1	8	0.0	0.0	0.0
Q113	85	2	8	0	0	2	8	0.0	0.0	0.0
Q113	86	1	8	0	0	1	8	0.0	0.0	0.0
Q113	87	1	8	0	0	1	8	0.0	0.0	0.0
Q113	88	1	8	0	0	1	8	0.0	0.0	0.0
Q113	89	1	8	0	0	1	8	0.0	0.0	0.0
Q113	90	1	8	0	0	1	8	0.0	0.0	0.0
Q113	91	1	8	0	0	1	8	0.0	0.0	0.0
Q113	92	1	8	0	0	1	8	0.0	0.0	0.0
Q113	93	1	8	0	0	1	8	0.0	0.0	0.0
Q113	94	1	8	0	0	1	8	0.0	0.0	0.0
Q113	95	1	8	0	0	1	8	0.0	0.0	0.0
Q113	96	1	8	0	0	1	8	0.0	0.0	0.0
Q113	97	1	8	0	0	1	8	0.0	0.0	0.0
Q113	98	1	8	0	0	1	8	0.0	0.0	0.0
Q113	99	1	8	0	0	1	8	0.0	0.0	0.0
Q113	100	1	8	0	0	1	8	0.0	0.0	0.0
Q114	1	1	7	0	0	1	7	0.0	0.0	0.0
Q114	2	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	3	1	7	0	0	1	7	0.0	0.0	0.0
Q114	4	1	7	0	0	1	7	0.0	0.0	0.0
Q114	5	1	7	0	0	1	7	0.0	0.0	0.0
Q114	6	1	7	0	0	1	7	0.0	0.0	0.0
Q114	7	2	7	0	0	2	7	0.0	0.0	0.0
Q114	8	1	7	0	0	1	7	0.0	0.0	0.0
Q114	9	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	10	1	7	0	0	1	7	0.0	0.0	0.0
Q114	11	1	7	0	0	1	7	0.0	0.0	0.0
Q114	12	1	7	0	0	1	7	0.0	0.0	0.0
Q114	13	1	7	0	0	1	7	0.0	0.0	0.0
Q114	14	1	7	0	0	1	7	0.0	0.0	0.0
Q114	15	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	16	1	7	0	0	1	7	0.0	0.0	0.0
Q114	17	1	7	0	0	1	7	0.0	0.0	0.0
Q114	18	1	7	1	1	0	6	1.0	0.14285714285714285	0.25
Q114	19	1	7	0	0	1	7	0.0	0.0	0.0
Q114	20	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	21	1	7	0	0	1	7	0.0	0.0	0.0
Q114	22	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	23	1	7	0	0	1	7	0.0	0.0	0.0
Q114	24	1	7	0	0	1	7	0.0	0.0	0.0
Q114	25	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	26	1	7	0	0	1	7	0.0	0.0	0.0
Q114	27	1	7	0	0	1	7	0.0	0.0	0.0
Q114	28	1	7	0	0	1	7	0.0	0.0	0.0
Q114	29	1	7	0	0	1	7	0.0	0.0	0.0
Q114	30	1	7	0	0	1	7	0.0	0.0	0.0
Q114	31	1	7	0	0	1	7	0.0	0.0	0.0
Q114	32	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	33	1	7	0	0	1	7	0.0	0.0	0.0
Q114	34	1	7	0	0	1	7	0.0	0.0	0.0
Q114	35	1	7	0	0	1	7	0.0	0.0	0.0
Q114	36	1	7	0	0	1	7	0.0	0.0	0.0
Q114	37	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	38	1	7	1	1	0	6	1.0	0.14285714285714285	0.25
Q114	39	1	7	0	0	1	7	0.0	0.0	0.0
Q114	40	1	7	0	0	1	7	0.0	0.0	0.0
Q114	41	1	7	0	0	1	7	0.0	0.0	0.0
Q114	42	1	7	0	0	1	7	0.0	0.0	0.0
Q114	43	1	7	0	0	1	7	0.0	0.0	0.0
Q114	44	1	7	0	0	1	7	0.0	0.0	0.0
Q114	45	1	7	0	0	1	7	0.0	0.0	0.0
Q114	46	1	7	0	0	1	7	0.0	0.0	0.0
Q114	47	1	7	0	0	1	7	0.0	0.0	0.0
Q114	48	1	7	0	0	1	7	0.0	0.0	0.0
Q114	49	1	7	1	1	0	6	1.0	0.14285714285714285	0.25
Q114	50	1	7	0	0	1	7	0.0	0.0	0.0
Q114	51	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	52	1	7	0	0	1	7	0.0	0.0	0.0
Q114	53	1	7	0	0	1	7	0.0	0.0	0.0
Q114	54	1	7	0	0	1	7	0.0	0.0	0.0
Q114	55	1	7	0	0	1	7	0.0	0.0	0.0
Q114	56	1	7	0	0	1	7	0.0	0.0	0.0
Q114	57	1	7	0	0	1	7	0.0	0.0	0.0
Q114	58	1	7	0	0	1	7	0.0	0.0	0.0
Q114	59	1	7	0	0	1	7	0.0	0.0	0.0
Q114	60	1	7	0	0	1	7	0.0	0.0	0.0
Q114	61	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	62	1	7	0	0	1	7	0.0	0.0	0.0
Q114	63	1	7	1	1	0	6	1.0	0.14285714285714285	0.25
Q114	64	1	7	0	0	1	7	0.0	0.0	0.0
Q114	65	1	7	0	0	1	7	0.0	0.0	0.0
Q114	66	1	7	0	0	1	7	0.0	0.0	0.0
Q114	67	1	7	0	0	1	7	0.0	0.0	0.0
Q114	68	1	7	0	0	1	7	0.0	0.0	0.0
Q114	69	1	7	0	0	1	7	0.0	0.0	0.0
Q114	70	1	7	0	0	1	7	0.0	0.0	0.0
Q114	71	1	7	0	0	1	7	0.0	0.0	0.0
Q114	72	1	7	0	0	1	7	0.0	0.0	0.0
Q114	73	1	7	0	0	1	7	0.0	0.0	0.0
Q114	74	1	7	0	0	1	7	0.0	0.0	0.0
Q114	75	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	76	1	7	0	0	1	7	0.0	0.0	0.0
Q114	77	1	7	0	0	1	7	0.0	0.0	0.0
Q114	78	2	7	0	0	2	7	0.0	0.0	0.0
Q114	79	1	7	0	0	1	7	0.0	0.0	0.0
Q114	80	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	81	1	7	0	0	1	7	0.0	0.0	0.0
Q114	82	1	7	0	0	1	7	0.0	0.0	0.0
Q114	83	1	7	0	0	1	7	0.0	0.0	0.0
Q114	84	1	7	0	0	1	7	0.0	0.0	0.0
Q114	85	1	7	0	0	1	7	0.0	0.0	0.0
Q114	86	1	7	1	1	0	6	1.0	0.14285714285714285	0.25
Q114	87	1	7	0	0	1	7	0.0	0.0	0.0
Q114	88	2	7	0	0	2	7	0.0	0.0	0.0
Q114	89	1	7	0	0	1	7	0.0	0.0	0.0
Q114	90	1	7	0	0	1	7	0.0	0.0	0.0
Q114	91	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224
Q114	92	1	7	1	1	0	6	1.0	0.14285714285714285	0.25
Q114	93	1	7	0	0	1	7	0.0	0.0	0.0
Q114	94	1	7	0	0	1	7	0.0	0.0	0.0
Q114	95	1	7	0	0	1	7	0.0	0.0	0.0
Q114	96	1	7	0	0	1	7	0.0	0.0	0.0
Q114	97	1	7	0	0	1	7	0.0	0.0	0.0
Q114	98	1	7	1	1	0	6	1.0	0.14285714285714285	0.25
Q114	99	2	7	0	0	2	7	0.0	0.0	0.0
Q114	100	1	7	0	0	1	7	0.0	0.0	0.0
Q115	1	1	5	0	0	1	5	0.0	0.0	0.0
Q115	2	2	5	0	0	2	5	0.0	0.0	0.0
Q115	3	2	5	0	0	2	5	0.0	0.0	0.0
Q115	4	1	5	0	0	1	5	0.0	0.0	0.0
Q115	5	1	5	0	0	1	5	0.0	0.0	0.0
Q115	6	1	5	0	0	1	5	0.0	0.0	0.0
Q115	7	1	5	0	0	1	5	0.0	0.0	0.0
Q115	8	2	5	0	0	2	5	0.0	0.0	0.0
Q115	9	1	5	0	0	1	5	0.0	0.0	0.0
Q115	10	1	5	0	0	1	5	0.0	0.0	0.0
Q115	11	1	5	0	0	1	5	0.0	0.0	0.0
Q115	12	1	5	0	0	1	5	0.0	0.0	0.0
Q115	13	2	5	0	0	2	5	0.0	0.0	0.0
Q115	14	1	5	0	0	1	5	0.0	0.0	0.0
Q115	15	1	5	0	0	1	5	0.0	0.0	0.0
Q115	16	1	5	0	0	1	5	0.0	0.0	0.0
Q115	17	1	5	0	0	1	5	0.0	0.0	0.0
Q115	18	1	5	0	0	1	5	0.0	0.0	0.0
Q115	19	1	5	0	0	1	5	0.0	0.0	0.0
Q115	20	1	5	0	0	1	5	0.0	0.0	0.0
Q115	21	1	5	0	0	1	5	0.0	0.0	0.0
Q115	22	2	5	0	0	2	5	0.0	0.0	0.0
Q115	23	1	5	0	0	1	5	0.0	0.0	0.0
Q115	24	2	5	0	0	2	5	0.0	0.0	0.0
Q115	25	1	5	0	0	1	5	0.0	0.0	0.0
Q115	26	1	5	0	0	1	5	0.0	0.0	0.0
Q115	27	1	5	0	0	1	5	0.0	0.0	0.0
Q115	28	2	5	0	0	2	5	0.0	0.0	0.0
Q115	29	1	5	0	0	1	5	0.0	0.0	0.0
Q115	30	1	5	0	0	1	5	0.0	0.0	0.0
Q115	31	1	5	0	0	1	5	0.0	0.0	0.0
Q115	32	1	5	0	0	1	5	0.0	0.0	0.0
Q115	33	1	5	0	0	1	5	0.0	0.0	0.0
Q115	34	1	5	0	0	1	5	0.0	0.0	0.0
Q115	35	2	5	0	0	2	5	0.0	0.0	0.0
Q115	36	1	5	0	0	1	5	0.0	0.0	0.0
Q115	37	1	5	0	0	1	5	0.0	0.0	0.0
Q115	38	1	5	0	0	1	5	0.0	0.0	0.0
Q115	39	1	5	0	0	1	5	0.0	0.0	0.0
Q115	40	1	5	0	0	1	5	0.0	0.0	0.0
Q115	41	1	5	0	0	1	5	0.0	0.0	0.0
Q115	42	1	5	0	0	1	5	0.0	0.0	0.0
Q115	43	2	5	0	0	2	5	0.0	0.0	0.0
Q115	44	1	5	0	0	1	5	0.0	0.0	0.0
Q115	45	1	5	0	0	1	5	0.0	0.0	0.0
Q115	46	1	5	0	0	1	5	0.0	0.0	0.0
Q115	47	2	5	0	0	2	5	0.0	0.0	0.0
Q115	48	2	5	0	0	2	5	0.0	0.0	0.0
Q115	49	2	5	0	0	2	5	0.0	0.0	0.0
Q115	50	1	5	0	0	1	5	0.0	0.0	0.0
Q115	51	1	5	0	0	1	5	0.0	0.0	0.0
Q115	52	1	5	0	0	1	5	0.0	0.0	0.0
Q115	53	1	5	0	0	1	5	0.0	0.0	0.0
Q115	54	1	5	0	0	1	5	0.0	0.0	0.0
Q115	55	1	5	0	0	1	5	0.0	0.0	0.0
Q115	56	1	5	0	0	1	5	0.0	0.0	0.0
Q115	57	2	5	0	0	2	5	0.0	0.0	0.0
Q115	58	1	5	0	0	1	5	0.0	0.0	0.0
Q115	59	1	5	0	0	1	5	0.0	0.0	0.0
Q115	60	1	5	0	0	1	5	0.0	0.0	0.0
Q115	61	1	5	0	0	1	5	0.0	0.0	0.0
Q115	62	2	5	0	0	2	5	0.0	0.0	0.0
Q115	63	1	5	0	0	1	5	0.0	0.0	0.0
Q115	64	1	5	0	0	1	5	0.0	0.0	0.0
Q115	65	2	5	0	0	2	5	0.0	0.0	0.0
Q115	66	1	5	0	0	1	5	0.0	0.0	0.0
Q115	67	2	5	0	0	2	5	0.0	0.0	0.0
Q115	68	1	5	0	0	1	5	0.0	0.0	0.0
Q115	69	1	5	0	0	1	5	0.0	0.0	0.0
Q115	70	1	5	0	0	1	5	0.0	0.0	0.0
Q115	71	2	5	0	0	2	5	0.0	0.0	0.0
Q115	72	2	5	0	0	2	5	0.0	0.0	0.0
Q115	73	1	5	0	0	1	5	0.0	0.0	0.0
Q115	74	1	5	0	0	1	5	0.0	0.0	0.0
Q115	75	1	5	0	0	1	5	0.0	0.0	0.0
Q115	76	1	5	0	0	1	5	0.0	0.0	0.0
Q115	77	2	5	0	0	2	5	0.0	0.0	0.0
Q115	78	1	5	0	0	1	5	0.0	0.0	0.0
Q115	79	1	5	0	0	1	5	0.0	0.0	0.0
Q115	80	2	5	0	0	2	5	0.0	0.0	0.0
Q115	81	1	5	0	0	1	5	0.0	0.0	0.0
Q115	82	1	5	0	0	1	5	0.0	0.0	0.0
Q115	83	2	5	0	0	2	5	0.0	0.0	0.0
Q115	84	1	5	0	0	1	5	0.0	0.0	0.0
Q115	85	2	5	0	0	2	5	0.0	0.0	0.0
Q115	86	2	5	0	0	2	5	0.0	0.0	0.0
Q115	87	1	5	0	0	1	5	0.0	0.0	0.0
Q115	88	2	5	0	0	2	5	0.0	0.0	0.0
Q115	89	1	5	0	0	1	5	0.0	0.0	0.0
Q115	90	1	5	0	0	1	5	0.0	0.0	0.0
Q115	91	1	5	0	0	1	5	0.0	0.0	0.0
Q115	92	1	5	0	0	1	5	0.0	0.0	0.0
Q115	93	1	5	0	0	1	5	0.0	0.0	0.0
Q115	94	1	5	0	0	1	5	0.0	0.0	0.0
Q115	95	1	5	0	0	1	5	0.0	0.0	0.0
Q115	96	1	5	0	0	1	5	0.0	0.0	0.0
Q115	97	2	5	0	0	2	5	0.0	0.0	0.0
Q115	98	1	5	0	0	1	5	0.0	0.0	0.0
Q115	99	1	5	0	0	1	5	0.0	0.0	0.0
Q115	100	1	5	0	0	1	5	0.0	0.0	0.0
Q116	1	2	8	0	0	2	8	0.0	0.0	0.0
Q116	2	1	8	0	0	1	8	0.0	0.0	0.0
Q116	3	2	8	0	0	2	8	0.0	0.0	0.0
Q116	4	1	8	0	0	1	8	0.0	0.0	0.0
Q116	5	2	8	0	0	2	8	0.0	0.0	0.0
Q116	6	1	8	0	0	1	8	0.0	0.0	0.0
Q116	7	2	8	0	0	2	8	0.0	0.0	0.0
Q116	8	1	8	0	0	1	8	0.0	0.0	0.0
Q116	9	2	8	0	0	2	8	0.0	0.0	0.0
Q116	10	1	8	0	0	1	8	0.0	0.0	0.0
Q116	11	2	8	0	0	2	8	0.0	0.0	0.0
Q116	12	1	8	0	0	1	8	0.0	0.0	0.0
Q116	13	2	8	0	0	2	8	0.0	0.0	0.0
Q116	14	2	8	0	0	2	8	0.0	0.0	0.0
Q116	15	1	8	0	0	1	8	0.0	0.0	0.0
Q116	16	1	8	0	0	1	8	0.0	0.0	0.0
Q116	17	1	8	0	0	1	8	0.0	0.0	0.0
Q116	18	1	8	0	0	1	8	0.0	0.0	0.0
Q116	19	1	8	0	0	1	8	0.0	0.0	0.0
Q116	20	2	8	0	0	2	8	0.0	0.0	0.0
Q116	21	2	8	0	0	2	8	0.0	0.0	0.0
Q116	22	1	8	0	0	1	8	0.0	0.0	0.0
Q116	23	1	8	0	0	1	8	0.0	0.0	0.0
Q116	24	2	8	0	0	2	8	0.0	0.0	0.0
Q116	25	1	8	0	0	1	8	0.0	0.0	0.0
Q116	26	1	8	0	0	1	8	0.0	0.0	0.0
Q116	27	1	8	0	0	1	8	0.0	0.0	0.0
Q116	28	1	8	0	0	1	8	0.0	0.0	0.0
Q116	29	1	8	0	0	1	8	0.0	0.0	0.0
Q116	30	1	8	0	0	1	8	0.0	0.0	0.0
Q116	31	1	8	0	0	1	8	0.0	0.0	0.0
Q116	32	1	8	0	0	1	8	0.0	0.0	0.0
Q116	33	1	8	0	0	1	8	0.0	0.0	0.0
Q116	34	1	8	0	0	1	8	0.0	0.0	0.0
Q116	35	2	8	0	0	2	8	0.0	0.0	0.0
Q116	36	1	8	0	0	1	8	0.0	0.0	0.0
Q116	37	2	8	0	0	2	8	0.0	0.0	0.0
Q116	38	1	8	0	0	1	8	0.0	0.0	0.0
Q116	39	1	8	0	0	1	8	0.0	0.0	0.0
Q116	40	1	8	0	0	1	8	0.0	0.0	0.0
Q116	41	1	8	0	0	1	8	0.0	0.0	0.0
Q116	42	1	8	0	0	1	8	0.0	0.0	0.0
Q116	43	1	8	0	0	1	8	0.0	0.0	0.0
Q116	44	1	8	0	0	1	8	0.0	0.0	0.0
Q116	45	1	8	0	0	1	8	0.0	0.0	0.0
Q116	46	1	8	0	0	1	8	0.0	0.0	0.0
Q116	47	1	8	0	0	1	8	0.0	0.0	0.0
Q116	48	1	8	0	0	1	8	0.0	0.0	0.0
Q116	49	2	8	0	0	2	8	0.0	0.0	0.0
Q116	50	1	8	0	0	1	8	0.0	0.0	0.0
Q116	51	1	8	0	0	1	8	0.0	0.0	0.0
Q116	52	1	8	0	0	1	8	0.0	0.0	0.0
Q116	53	1	8	0	0	1	8	0.0	0.0	0.0
Q116	54	2	8	0	0	2	8	0.0	0.0	0.0
Q116	55	1	8	0	0	1	8	0.0	0.0	0.0
Q116	56	1	8	0	0	1	8	0.0	0.0	0.0
Q116	57	1	8	0	0	1	8	0.0	0.0	0.0
Q116	58	1	8	0	0	1	8	0.0	0.0	0.0
Q116	59	1	8	0	0	1	8	0.0	0.0	0.0
Q116	60	2	8	0	0	2	8	0.0	0.0	0.0
Q116	61	1	8	0	0	1	8	0.0	0.0	0.0
Q116	62	1	8	0	0	1	8	0.0	0.0	0.0
Q116	63	1	8	0	0	1	8	0.0	0.0	0.0
Q116	64	1	8	0	0	1	8	0.0	0.0	0.0
Q116	65	2	8	0	0	2	8	0.0	0.0	0.0
Q116	66	1	8	0	0	1	8	0.0	0.0	0.0
Q116	67	2	8	0	0	2	8	0.0	0.0	0.0
Q116	68	2	8	0	0	2	8	0.0	0.0	0.0
Q116	69	1	8	0	0	1	8	0.0	0.0	0.0
Q116	70	1	8	0	0	1	8	0.0	0.0	0.0
Q116	71	2	8	0	0	2	8	0.0	0.0	0.0
Q116	72	2	8	0	0	2	8	0.0	0.0	0.0
Q116	73	1	8	0	0	1	8	0.0	0.0	0.0
Q116	74	2	8	0	0	2	8	0.0	0.0	0.0
Q116	75	1	8	0	0	1	8	0.0	0.0	0.0
Q116	76	1	8	0	0	1	8	0.0	0.0	0.0
Q116	77	1	8	0	0	1	8	0.0	0.0	0.0
Q116	78	1	8	0	0	1	8	0.0	0.0	0.0
Q116	79	1	8	0	0	1	8	0.0	0.0	0.0
Q116	80	2	8	0	0	2	8	0.0	0.0	0.0
Q116	81	2	8	0	0	2	8	0.0	0.0	0.0
Q116	82	1	8	0	0	1	8	0.0	0.0	0.0
Q116	83	2	8	0	0	2	8	0.0	0.0	0.0
Q116	84	2	8	0	0	2	8	0.0	0.0	0.0
Q116	85	1	8	0	0	1	8	0.0	0.0	0.0
Q116	86	1	8	0	0	1	8	0.0	0.0	0.0
Q116	87	1	8	0	0	1	8	0.0	0.0	0.0
Q116	88	1	8	0	0	1	8	0.0	0.0	0.0
Q116	89	1	8	0	0	1	8	0.0	0.0	0.0
Q116	90	1	8	0	0	1	8	0.0	0.0	0.0
Q116	91	1	8	0	0	1	8	0.0	0.0	0.0
Q116	92	1	8	0	0	1	8	0.0	0.0	0.0
Q116	93	1	8	0	0	1	8	0.0	0.0	0.0
Q116	94	1	8	0	0	1	8	0.0	0.0	0.0
Q116	95	2	8	0	0	2	8	0.0	0.0	0.0
Q116	96	1	8	0	0	1	8	0.0	0.0	0.0
Q116	97	1	8	0	0	1	8	0.0	0.0	0.0
Q116	98	1	8	0	0	1	8	0.0	0.0	0.0
Q116	99	1	8	0	0	1	8	0.0	0.0	0.0
Q116	100	1	8	0	0	1	8	0.0	0.0	0.0
Q117	1	1	5	0	0	1	5	0.0	0.0	0.0
Q117	2	1	5	0	0	1	5	0.0	0.0	0.0
Q117	3	1	5	0	0	1	5	0.0	0.0	0.0
Q117	4	1	5	0	0	1	5	0.0	0.0	0.0
Q117	5	1	5	0	0	1	5	0.0	0.0	0.0
Q117	6	1	5	0	0	1	5	0.0	0.0	0.0
Q117	7	1	5	0	0	1	5	0.0	0.0	0.0
Q117	8	1	5	0	0	1	5	0.0	0.0	0.0
Q117	9	1	5	0	0	1	5	0.0	0.0	0.0
Q117	10	2	5	0	0	2	5	0.0	0.0	0.0
Q117	11	2	5	0	0	2	5	0.0	0.0	0.0
Q117	12	1	5	0	0	1	5	0.0	0.0	0.0
Q117	13	1	5	0	0	1	5	0.0	0.0	0.0
Q117	14	1	5	0	0	1	5	0.0	0.0	0.0
Q117	15	1	5	0	0	1	5	0.0	0.0	0.0
Q117	16	1	5	0	0	1	5	0.0	0.0	0.0
Q117	17	1	5	0	0	1	5	0.0	0.0	0.0
Q117	18	1	5	0	0	1	5	0.0	0.0	0.0
Q117	19	1	5	0	0	1	5	0.0	0.0	0.0
Q117	20	2	5	0	0	2	5	0.0	0.0	0.0
Q117	21	1	5	0	0	1	5	0.0	0.0	0.0
Q117	22	1	5	0	0	1	5	0.0	0.0	0.0
Q117	23	2	5	0	0	2	5	0.0	0.0	0.0
Q117	24	1	5	0	0	1	5	0.0	0.0	0.0
Q117	25	1	5	0	0	1	5	0.0	0.0	0.0
Q117	26	1	5	0	0	1	5	0.0	0.0	0.0
Q117	27	1	5	0	0	1	5	0.0	0.0	0.0
Q117	28	1	5	0	0	1	5	0.0	0.0	0.0
Q117	29	1	5	0	0	1	5	0.0	0.0	0.0
Q117	30	1	5	0	0	1	5	0.0	0.0	0.0
Q117	31	1	5	0	0	1	5	0.0	0.0	0.0
Q117	32	1	5	0	0	1	5	0.0	0.0	0.0
Q117	33	1	5	0	0	1	5	0.0	0.0	0.0
Q117	34	1	5	0	0	1	5	0.0	0.0	0.0
Q117	35	1	5	0	0	1	5	0.0	0.0	0.0
Q117	36	1	5	0	0	1	5	0.0	0.0	0.0
Q117	37	1	5	0	0	1	5	0.0	0.0	0.0
Q117	38	1	5	0	0	1	5	0.0	0.0	0.0
Q117	39	1	5	0	0	1	5	0.0	0.0	0.0
Q117	40	1	5	0	0	1	5	0.0	0.0	0.0
Q117	41	1	5	0	0	1	5	0.0	0.0	0.0
Q117	42	1	5	0	0	1	5	0.0	0.0	0.0
Q117	43	1	5	0	0	1	5	0.0	0.0	0.0
Q117	44	1	5	0	0	1	5	0.0	0.0	0.0
Q117	45	1	5	0	0	1	5	0.0	0.0	0.0
Q117	46	1	5	0	0	1	5	0.0	0.0	0.0
Q117	47	1	5	0	0	1	5	0.0	0.0	0.0
Q117	48	2	5	0	0	2	5	0.0	0.0	0.0
Q117	49	1	5	0	0	1	5	0.0	0.0	0.0
Q117	50	1	5	0	0	1	5	0.0	0.0	0.0
Q117	51	1	5	0	0	1	5	0.0	0.0	0.0
Q117	52	1	5	0	0	1	5	0.0	0.0	0.0
Q117	53	1	5	0	0	1	5	0.0	0.0	0.0
Q117	54	1	5	0	0	1	5	0.0	0.0	0.0
