question_id	run_id	curie1	curie2	gpt_edges	kg_edges	matched_edges	tp	fp	fn	precision	recall	f1	has_any_gpt_edge	has_any_match
Q107	43	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	44	NCBIGene:5562	NCBIGene:2475	2	7	0	0	2	7	0.0	0.0	0.0	1	0
Q107	45	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	46	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	47	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	48	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	49	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	50	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	51	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	52	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	53	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	54	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	55	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	56	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	57	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	58	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	59	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	60	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	61	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	62	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	63	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	64	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	65	NCBIGene:5562	NCBIGene:2475	2	7	0	0	2	7	0.0	0.0	0.0	1	0
Q107	66	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	67	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	68	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	69	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	70	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	71	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	72	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	73	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	74	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	75	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	76	NCBIGene:5562	NCBIGene:2475	2	7	0	0	2	7	0.0	0.0	0.0	1	0
Q107	77	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	78	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	79	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	80	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	81	NCBIGene:5562	NCBIGene:2475	2	7	0	0	2	7	0.0	0.0	0.0	1	0
Q107	82	NCBIGene:5562	NCBIGene:2475	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224	1	1
Q107	83	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	84	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	85	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	86	NCBIGene:5562	NCBIGene:2475	2	7	0	0	2	7	0.0	0.0	0.0	1	0
Q107	87	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	88	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	89	NCBIGene:5562	NCBIGene:2475	2	7	0	0	2	7	0.0	0.0	0.0	1	0
Q107	90	NCBIGene:5562	NCBIGene:2475	2	7	0	0	2	7	0.0	0.0	0.0	1	0
Q107	91	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	92	NCBIGene:5562	NCBIGene:2475	2	7	0	0	2	7	0.0	0.0	0.0	1	0
Q107	93	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	94	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	95	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	96	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	97	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	98	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q107	99	NCBIGene:5562	NCBIGene:2475	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224	1	1
Q107	100	NCBIGene:5562	NCBIGene:2475	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q108	1	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	2	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	3	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	4	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	5	NCBIGene:9451	NCBIGene:7494	0	5	0	0	0	5	0.0	0.0	0.0	0	0
Q108	6	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	7	NCBIGene:9451	NCBIGene:7494	2	5	0	0	2	5	0.0	0.0	0.0	1	0
Q108	8	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	9	NCBIGene:9451	NCBIGene:7494	2	5	0	0	2	5	0.0	0.0	0.0	1	0
Q108	10	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	11	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	12	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	13	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	14	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	15	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	16	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	17	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	18	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	19	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	20	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	21	NCBIGene:9451	NCBIGene:7494	0	5	0	0	0	5	0.0	0.0	0.0	0	0
Q108	22	NCBIGene:9451	NCBIGene:7494	2	5	0	0	2	5	0.0	0.0	0.0	1	0
Q108	23	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	24	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	25	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	26	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	27	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	28	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	29	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	30	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	31	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	32	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	33	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	34	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	35	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	36	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	37	NCBIGene:9451	NCBIGene:7494	2	5	0	0	2	5	0.0	0.0	0.0	1	0
Q108	38	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	39	NCBIGene:9451	NCBIGene:7494	0	5	0	0	0	5	0.0	0.0	0.0	0	0
Q108	40	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	41	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	42	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	43	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	44	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	45	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	46	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	47	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	48	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	49	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	50	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	51	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	52	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	53	NCBIGene:9451	NCBIGene:7494	0	5	0	0	0	5	0.0	0.0	0.0	0	0
Q108	54	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	55	NCBIGene:9451	NCBIGene:7494	2	5	0	0	2	5	0.0	0.0	0.0	1	0
Q108	56	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	57	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	58	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	59	NCBIGene:9451	NCBIGene:7494	2	5	0	0	2	5	0.0	0.0	0.0	1	0
Q108	60	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	61	NCBIGene:9451	NCBIGene:7494	2	5	0	0	2	5	0.0	0.0	0.0	1	0
Q108	62	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	63	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	64	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	65	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	66	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	67	NCBIGene:9451	NCBIGene:7494	2	5	0	0	2	5	0.0	0.0	0.0	1	0
Q108	68	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	69	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	70	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	71	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	72	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	73	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	74	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	75	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	76	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	77	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	78	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	79	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	80	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	81	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	82	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	83	NCBIGene:9451	NCBIGene:7494	2	5	0	0	2	5	0.0	0.0	0.0	1	0
Q108	84	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	85	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	86	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	87	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	88	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	89	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	90	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	91	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	92	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	93	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	94	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	95	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	96	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	97	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	98	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	99	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q108	100	NCBIGene:9451	NCBIGene:7494	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q109	1	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	2	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	3	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	4	NCBIGene:3902	NCBIGene:3958	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224	1	1
Q109	5	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	6	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	7	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	8	NCBIGene:3902	NCBIGene:3958	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224	1	1
Q109	9	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	10	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	11	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	12	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	13	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	14	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	15	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	16	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	17	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	18	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	19	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	20	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	21	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	22	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	23	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	24	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	25	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	26	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	27	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	28	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	29	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	30	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	31	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	32	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	33	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	34	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	35	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	36	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	37	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	38	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	39	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	40	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	41	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	42	NCBIGene:3902	NCBIGene:3958	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224	1	1
Q109	43	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	44	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	45	NCBIGene:3902	NCBIGene:3958	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224	1	1
Q109	46	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	47	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	48	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	49	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	50	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	51	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	52	NCBIGene:3902	NCBIGene:3958	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224	1	1
Q109	53	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	54	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	55	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	56	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	57	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	58	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	59	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	60	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	61	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	62	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	63	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	64	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	65	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	66	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	67	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	68	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	69	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	70	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	71	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	72	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	73	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	74	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	75	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	76	NCBIGene:3902	NCBIGene:3958	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224	1	1
Q109	77	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	78	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	79	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	80	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	81	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	82	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	83	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	84	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	85	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	86	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	87	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	88	NCBIGene:3902	NCBIGene:3958	1	7	0	0	1	7	0.0	0.0	0.0	1	0
Q109	89	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
Q109	90	NCBIGene:3902	NCBIGene:3958	2	7	1	1	1	6	0.5	0.14285714285714285	0.22222222222222224	1	1
Q109	91	NCBIGene:3902	NCBIGene:3958	1	7	1	1	0	6	1.0	0.14285714285714285	0.25	1	1
