question_id	query_edge_key	edge_id	subject	predicate	object	subject_label	object_label	provenance
Q333	e0	e_49	CHEBI:39867	biolink:has_adverse_event	HP:0033053	Valproic acid	Pseudoseizure	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_50	CHEBI:39867	biolink:has_adverse_event	HP:0002373	Valproic acid	Febrile Seizure	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_51	CHEBI:39867	biolink:has_adverse_event	HP:0007359	Valproic acid	Partial Seizure	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_52	CHEBI:39867	biolink:has_adverse_event	MONDO:0010826	Valproic acid	childhood absence epilepsy	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_53	CHEBI:39867	biolink:has_adverse_event	MONDO:0016022	Valproic acid	early myoclonic encephalopathy	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_54	CHEBI:39867	biolink:has_adverse_event	MONDO:0018097	Valproic acid	West syndrome	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_55	CHEBI:39867	biolink:has_adverse_event	HP:0002069	Valproic acid	Bilateral tonic-clonic seizure	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_56	CHEBI:39867	biolink:has_adverse_event	MONDO:0005027	Valproic acid	epilepsy	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_57	CHEBI:39867	biolink:has_adverse_event	HP:0007334	Valproic acid	Bilateral tonic-clonic seizure with focal onset	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_58	CHEBI:39867	biolink:has_adverse_event	HP:0010819	Valproic acid	Atonic seizure	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_59	CHEBI:39867	biolink:has_adverse_event	HP:0032792	Valproic acid	Tonic seizure	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_60	CHEBI:39867	biolink:has_adverse_event	HP:0020221	Valproic acid	Clonic seizure	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_61	CHEBI:39867	biolink:has_adverse_event	MONDO:0006892	Valproic acid	Aura	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_62	CHEBI:39867	biolink:treats	MONDO:0005027	Valproic acid	epilepsy	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_63	CHEBI:39867	biolink:treats	MONDO:0005027	Valproic acid	epilepsy	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_64	CHEBI:39867	biolink:treats	MONDO:0010826	Valproic acid	childhood absence epilepsy	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_65	CHEBI:39867	biolink:applied_to_treat	HP:0002349	Valproic acid	Focal aware seizure	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_66	CHEBI:39867	biolink:applied_to_treat	MONDO:0005754	Valproic acid	epilepsy with generalized tonic-clonic seizures	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_67	CHEBI:39867	biolink:applied_to_treat	MONDO:0005027	Valproic acid	epilepsy	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_68	CHEBI:39867	biolink:applied_to_treat	MONDO:0016022	Valproic acid	early myoclonic encephalopathy	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_69	HP:0002199	biolink:subclass_of	MONDO:0005027	Hypocalcemic seizures	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_70	HP:0010818	biolink:subclass_of	MONDO:0005027	Generalized tonic seizure	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_71	MONDO:0020074	biolink:subclass_of	MONDO:0005027	progressive myoclonus epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_72	MONDO:0009698	biolink:subclass_of	MONDO:0005027	Unverricht-Lundborg syndrome	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_73	MONDO:0011506	biolink:subclass_of	MONDO:0005027	familial infantile myoclonic epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_74	HP:0032860	biolink:subclass_of	MONDO:0005027	Generalized non-convulsive status epilepticus without coma	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_75	MONDO:0010826	biolink:subclass_of	MONDO:0005027	childhood absence epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_76	MONDO:0018097	biolink:subclass_of	MONDO:0005027	West syndrome	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_77	MONDO:0009696	biolink:subclass_of	MONDO:0005027	juvenile myoclonic epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_78	MONDO:0014633	biolink:subclass_of	MONDO:0005027	epilepsy with myoclonic atonic seizures	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_79	MONDO:0007295	biolink:subclass_of	MONDO:0005027	self-limited epilepsy with centrotemporal spikes	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_80	MONDO:0012407	biolink:subclass_of	MONDO:0005027	pyridoxal phosphate-responsive seizures	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_81	MONDO:0009341	biolink:subclass_of	MONDO:0005027	Mowat-Wilson syndrome	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_82	MONDO:0100024	biolink:subclass_of	MONDO:0005027	self-limited familial infantile epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_83	MONDO:0017768	biolink:subclass_of	MONDO:0005027	reflex epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_84	MONDO:0009697	biolink:subclass_of	MONDO:0005027	Lafora disease	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_85	MONDO:0005115	biolink:subclass_of	MONDO:0005027	temporal lobe epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_86	MONDO:0100135	biolink:subclass_of	MONDO:0005027	Dravet syndrome	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_87	MONDO:0005754	biolink:subclass_of	MONDO:0005027	epilepsy with generalized tonic-clonic seizures	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_88	MONDO:0005579	biolink:subclass_of	MONDO:0005027	idiopathic generalized epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_89	MONDO:0006710	biolink:subclass_of	MONDO:0005027	complex partial epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_90	MONDO:0015643	biolink:subclass_of	MONDO:0005027	photosensitive epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_91	MONDO:0016532	biolink:subclass_of	MONDO:0005027	Lennox-Gastaut syndrome	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_92	MONDO:0100062	biolink:subclass_of	MONDO:0005027	developmental and epileptic encephalopathy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_93	MONDO:0005384	biolink:subclass_of	MONDO:0005027	focal epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_94	MONDO:0016022	biolink:subclass_of	MONDO:0005027	early myoclonic encephalopathy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_95	MONDO:0100033	biolink:subclass_of	MONDO:0005027	metabolic epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_96	HP:0002373	biolink:subclass_of	MONDO:0005027	Febrile Seizure	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_97	MONDO:0043264	biolink:subclass_of	MONDO:0005027	post-traumatic epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_98	MONDO:0017615	biolink:subclass_of	MONDO:0005027	benign familial infantile epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_99	MONDO:0003290	biolink:subclass_of	MONDO:0005027	simple partial epilepsy	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_100	MONDO:0015650	biolink:subclass_of	MONDO:0005027	epilepsy syndrome	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_101	MONDO:0019123	biolink:subclass_of	MONDO:0005027	continuous spikes and waves during sleep	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_102	MONDO:0009509	biolink:subclass_of	MONDO:0005027	Landau-Kleffner syndrome	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_103	HP:0007359	biolink:subclass_of	MONDO:0005027	Partial Seizure	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_104	HP:0002121	biolink:subclass_of	MONDO:0005027	Absence Seizure	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_105	MONDO:0020072	biolink:subclass_of	MONDO:0005027	childhood-onset epilepsy syndrome	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_106	MONDO:0002125	biolink:subclass_of	MONDO:0005027	status epilepticus	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_107	HP:0033053	biolink:subclass_of	MONDO:0005027	Pseudoseizure	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_108	HP:0002069	biolink:subclass_of	MONDO:0005027	Bilateral tonic-clonic seizure	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_109	HP:0007334	biolink:subclass_of	MONDO:0005027	Bilateral tonic-clonic seizure with focal onset	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_110	HP:0010819	biolink:subclass_of	MONDO:0005027	Atonic seizure	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_111	HP:0032792	biolink:subclass_of	MONDO:0005027	Tonic seizure	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_112	HP:0020221	biolink:subclass_of	MONDO:0005027	Clonic seizure	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_113	MONDO:0006892	biolink:subclass_of	MONDO:0005027	Aura	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_114	HP:0002349	biolink:subclass_of	MONDO:0005027	Focal aware seizure	epilepsy	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q333	e0	e_1_e_69	MONDO:0005027	biolink:contributes_to	HP:0002199	epilepsy	Hypocalcemic seizures	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_2_e_70	MONDO:0005027	biolink:contributes_to	HP:0010818	epilepsy	Generalized tonic seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_3_e_71	MONDO:0005027	biolink:contributes_to	MONDO:0020074	epilepsy	progressive myoclonus epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_4_e_72	MONDO:0005027	biolink:contributes_to	MONDO:0009698	epilepsy	Unverricht-Lundborg syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_5_e_73	MONDO:0005027	biolink:contributes_to	MONDO:0011506	epilepsy	familial infantile myoclonic epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_6_e_74	MONDO:0005027	biolink:causes	HP:0032860	epilepsy	Generalized non-convulsive status epilepticus without coma	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_7_e_75	MONDO:0005027	biolink:causes	MONDO:0010826	epilepsy	childhood absence epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_8_e_76	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0018097	epilepsy	West syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_9_e_77	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0009696	epilepsy	juvenile myoclonic epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_10_e_78	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0014633	epilepsy	epilepsy with myoclonic atonic seizures	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_11_e_79	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0007295	epilepsy	self-limited epilepsy with centrotemporal spikes	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_12_e_80	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0012407	epilepsy	pyridoxal phosphate-responsive seizures	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_13_e_81	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0009341	epilepsy	Mowat-Wilson syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_14_e_82	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0100024	epilepsy	self-limited familial infantile epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_15_e_83	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0017768	epilepsy	reflex epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_16_e_84	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0009697	epilepsy	Lafora disease	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_17_e_85	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005115	epilepsy	temporal lobe epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_18_e_86	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0100135	epilepsy	Dravet syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_19_e_87	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005754	epilepsy	epilepsy with generalized tonic-clonic seizures	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_20_e_88	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005579	epilepsy	idiopathic generalized epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_21_e_89	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0006710	epilepsy	complex partial epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_22_e_90	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0015643	epilepsy	photosensitive epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_23_e_91	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0016532	epilepsy	Lennox-Gastaut syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_24_e_92	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0100062	epilepsy	developmental and epileptic encephalopathy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_25_e_93	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005384	epilepsy	focal epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_26_e_94	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0016022	epilepsy	early myoclonic encephalopathy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_27_e_95	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0100033	epilepsy	metabolic epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_28_e_96	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	HP:0002373	epilepsy	Febrile Seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_29_e_97	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0043264	epilepsy	post-traumatic epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_30_e_93	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005384	epilepsy	focal epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_31_e_98	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0017615	epilepsy	benign familial infantile epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_32_e_99	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0003290	epilepsy	simple partial epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_33_e_100	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0015650	epilepsy	epilepsy syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_34_e_72	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0009698	epilepsy	Unverricht-Lundborg syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_35_e_101	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0019123	epilepsy	continuous spikes and waves during sleep	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_36_e_77	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0009696	epilepsy	juvenile myoclonic epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_37_e_75	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0010826	epilepsy	childhood absence epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_38_e_79	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0007295	epilepsy	self-limited epilepsy with centrotemporal spikes	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_39_e_76	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0018097	epilepsy	West syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_40_e_94	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0016022	epilepsy	early myoclonic encephalopathy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_41_e_85	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005115	epilepsy	temporal lobe epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_42_e_102	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0009509	epilepsy	Landau-Kleffner syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_43_e_71	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0020074	epilepsy	progressive myoclonus epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_44_e_103	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	HP:0007359	epilepsy	Partial Seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_45_e_104	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	HP:0002121	epilepsy	Absence Seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_46_e_105	MONDO:0005027	biolink:treats_or_applied_or_studied_to_treat	MONDO:0020072	epilepsy	childhood-onset epilepsy syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_48_e_106	MONDO:0005027	biolink:has_adverse_event	MONDO:0002125	epilepsy	status epilepticus	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_49_e_107	MONDO:0005027	biolink:has_adverse_event	HP:0033053	epilepsy	Pseudoseizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_50_e_96	MONDO:0005027	biolink:has_adverse_event	HP:0002373	epilepsy	Febrile Seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_51_e_103	MONDO:0005027	biolink:has_adverse_event	HP:0007359	epilepsy	Partial Seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_52_e_75	MONDO:0005027	biolink:has_adverse_event	MONDO:0010826	epilepsy	childhood absence epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_53_e_94	MONDO:0005027	biolink:has_adverse_event	MONDO:0016022	epilepsy	early myoclonic encephalopathy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_54_e_76	MONDO:0005027	biolink:has_adverse_event	MONDO:0018097	epilepsy	West syndrome	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_55_e_108	MONDO:0005027	biolink:has_adverse_event	HP:0002069	epilepsy	Bilateral tonic-clonic seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_57_e_109	MONDO:0005027	biolink:has_adverse_event	HP:0007334	epilepsy	Bilateral tonic-clonic seizure with focal onset	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_58_e_110	MONDO:0005027	biolink:has_adverse_event	HP:0010819	epilepsy	Atonic seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_59_e_111	MONDO:0005027	biolink:has_adverse_event	HP:0032792	epilepsy	Tonic seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_60_e_112	MONDO:0005027	biolink:has_adverse_event	HP:0020221	epilepsy	Clonic seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_61_e_113	MONDO:0005027	biolink:has_adverse_event	MONDO:0006892	epilepsy	Aura	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_64_e_75	MONDO:0005027	biolink:treats	MONDO:0010826	epilepsy	childhood absence epilepsy	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_65_e_114	MONDO:0005027	biolink:applied_to_treat	HP:0002349	epilepsy	Focal aware seizure	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_66_e_87	MONDO:0005027	biolink:applied_to_treat	MONDO:0005754	epilepsy	epilepsy with generalized tonic-clonic seizures	infores:automat-robokop(primary_knowledge_source)
Q333	e0	e_68_e_94	MONDO:0005027	biolink:applied_to_treat	MONDO:0016022	epilepsy	early myoclonic encephalopathy	infores:automat-robokop(primary_knowledge_source)
Q334	e0	e_1	CHEBI:3387	biolink:contributes_to	MONDO:0007295	Carbamazepine	self-limited epilepsy with centrotemporal spikes	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_2	CHEBI:3387	biolink:contributes_to	MONDO:0015650	Carbamazepine	epilepsy syndrome	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_3	CHEBI:3387	biolink:contributes_to	HP:0007270	Carbamazepine	Atypical absence seizure	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_4	CHEBI:3387	biolink:contributes_to	MONDO:0009696	Carbamazepine	juvenile myoclonic epilepsy	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_5	CHEBI:3387	biolink:contributes_to	MONDO:0016532	Carbamazepine	Lennox-Gastaut syndrome	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_6	CHEBI:3387	biolink:contributes_to	MONDO:0010826	Carbamazepine	childhood absence epilepsy	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_7	CHEBI:3387	biolink:contributes_to	MONDO:0009509	Carbamazepine	Landau-Kleffner syndrome	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_8	CHEBI:3387	biolink:contributes_to	MONDO:0018097	Carbamazepine	West syndrome	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_9	CHEBI:3387	biolink:contributes_to	MONDO:0020307	Carbamazepine	self-limited epilepsy with autonomic seizures	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_10	CHEBI:3387	biolink:causes	MONDO:0005027	Carbamazepine	epilepsy	infores:sider(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_11	CHEBI:3387	biolink:causes	HP:0020219	Carbamazepine	Motor seizure	infores:sider(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_12	CHEBI:3387	biolink:treats_or_applied_or_studied_to_treat	MONDO:0016027	Carbamazepine	benign neonatal seizures	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_13	CHEBI:3387	biolink:treats_or_applied_or_studied_to_treat	MONDO:0018097	Carbamazepine	West syndrome	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q334	e0	e_14	CHEBI:3387	biolink:treats_or_applied_or_studied_to_treat	MONDO:0003290	Carbamazepine	simple partial epilepsy	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
