prompt_version	question_id	run_id	predicate	subject	object	edge_key
v1	Q71	29	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	30	biolink:disease_has_basis_in	MONDO:0005180	NCBIGene:7124	biolink:disease_has_basis_in|MONDO:0005180|NCBIGene:7124
v1	Q71	30	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	28	biolink:disease_has_basis_in	MONDO:0005180	NCBIGene:7124	biolink:disease_has_basis_in|MONDO:0005180|NCBIGene:7124
v1	Q71	28	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	35	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	36	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	34	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	38	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	32	biolink:disease_has_basis_in	MONDO:0005180	NCBIGene:7124	biolink:disease_has_basis_in|MONDO:0005180|NCBIGene:7124
v1	Q71	32	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	33	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	40	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	37	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	39	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	42	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	46	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	45	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	31	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	47	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	44	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	43	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	43	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	41	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	50	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	48	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	49	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	58	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	55	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	56	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	54	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	54	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	53	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	53	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	51	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	51	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	52	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	52	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	57	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	60	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	61	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	61	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	62	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	62	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	59	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	59	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	65	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	63	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	63	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	64	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	71	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	67	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	69	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	66	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	68	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	68	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	70	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	72	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	73	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	77	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	74	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	78	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	79	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	79	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	75	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	76	biolink:disease_has_basis_in	MONDO:0005180	NCBIGene:7124	biolink:disease_has_basis_in|MONDO:0005180|NCBIGene:7124
v1	Q71	76	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	83	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	85	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	81	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	84	biolink:disease_has_basis_in	MONDO:0005180	NCBIGene:7124	biolink:disease_has_basis_in|MONDO:0005180|NCBIGene:7124
v1	Q71	84	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	88	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	89	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	90	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	87	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	87	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	82	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	93	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	92	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	92	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	94	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	94	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	86	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	86	biolink:genetically_associated_with	MONDO:0005180	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005180|NCBIGene:7124
v1	Q71	95	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	80	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	97	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	96	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	99	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	91	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q71	91	biolink:predisposes_to_condition	MONDO:0005180	NCBIGene:7124	biolink:predisposes_to_condition|MONDO:0005180|NCBIGene:7124
v1	Q72	5	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q71	98	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q72	2	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	6	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	3	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	1	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q71	100	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v1	Q72	8	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	7	biolink:disease_has_basis_in	MONDO:0008383	NCBIGene:1956	biolink:disease_has_basis_in|MONDO:0008383|NCBIGene:1956
v1	Q72	7	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	12	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	4	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	14	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	9	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	15	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	13	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	17	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	18	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	19	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	19	biolink:genetically_associated_with	MONDO:0008383	NCBIGene:1956	biolink:genetically_associated_with|MONDO:0008383|NCBIGene:1956
v1	Q72	22	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	11	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	21	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	23	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	25	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	16	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	16	biolink:predisposes_to_condition	MONDO:0008383	NCBIGene:1956	biolink:predisposes_to_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	20	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	26	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	27	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	10	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	10	biolink:genetically_associated_with	MONDO:0008383	NCBIGene:1956	biolink:genetically_associated_with|MONDO:0008383|NCBIGene:1956
v1	Q72	24	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	28	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	31	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	29	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	33	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	30	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	30	biolink:genetically_associated_with	MONDO:0008383	NCBIGene:1956	biolink:genetically_associated_with|MONDO:0008383|NCBIGene:1956
v1	Q72	34	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	35	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	39	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	40	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	38	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	41	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	32	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	32	biolink:genetically_associated_with	MONDO:0008383	NCBIGene:1956	biolink:genetically_associated_with|MONDO:0008383|NCBIGene:1956
v1	Q72	43	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	42	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	36	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	37	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	45	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	46	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	44	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	44	biolink:genetically_associated_with	MONDO:0008383	NCBIGene:1956	biolink:genetically_associated_with|MONDO:0008383|NCBIGene:1956
v1	Q72	51	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	50	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	48	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	48	biolink:genetically_associated_with	MONDO:0008383	NCBIGene:1956	biolink:genetically_associated_with|MONDO:0008383|NCBIGene:1956
v1	Q72	49	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	54	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	52	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	53	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	58	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	57	biolink:disease_has_basis_in	MONDO:0008383	NCBIGene:1956	biolink:disease_has_basis_in|MONDO:0008383|NCBIGene:1956
v1	Q72	57	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	55	biolink:disease_has_basis_in	MONDO:0008383	NCBIGene:1956	biolink:disease_has_basis_in|MONDO:0008383|NCBIGene:1956
v1	Q72	55	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	47	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	60	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	59	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	56	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	56	biolink:genetically_associated_with	MONDO:0008383	NCBIGene:1956	biolink:genetically_associated_with|MONDO:0008383|NCBIGene:1956
v1	Q72	62	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	63	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	65	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	64	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	64	biolink:genetically_associated_with	MONDO:0008383	NCBIGene:1956	biolink:genetically_associated_with|MONDO:0008383|NCBIGene:1956
v1	Q72	68	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	67	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	69	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	71	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	66	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	70	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	72	biolink:disease_has_basis_in	MONDO:0008383	NCBIGene:1956	biolink:disease_has_basis_in|MONDO:0008383|NCBIGene:1956
v1	Q72	72	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	76	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	77	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	79	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v1	Q72	78	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
